open_signal,open_exec,close_signal,close_exec,side,month,reason,qty,z_open,z_close,S_entry,S_exit,hold_days,rolls,pnl,mae,cost,margin,net,ret,scope,fill,ticks
20210908,20210908,20210914,20210914,1,202109,expiry,1.0,-3.9008654788187824,-1.845136852696124,-2825.0,-2185.0,4,0,640.0,-660.0,34.413000000000004,20821.8,605.587,0.02908427705577808,full_is,close,0
20210927,20210927,20210928,20210928,1,202201,stop_loss,1.0,-2.508039403956613,-3.0665819102192162,-8070.0,-9600.0,1,0,-1530.0,-1530.0,39.825,23461.2,-1569.825,-0.0669115390517109,full_is,close,0
20210929,20210929,20210930,20210930,1,202201,stop_loss,1.0,-2.516239457270466,-3.8065152604546504,-9370.0,-12760.0,1,0,-3390.0,-3390.0,41.389,24061.2,-3431.389,-0.1426108839126893,full_is,close,0
20211008,20211008,20211011,20211011,1,202201,stop_loss,1.0,-3.1457804544397603,-4.697952226415619,-12950.0,-18885.0,1,0,-5935.0,-5935.0,43.340500000000006,25381.2,-5978.3405,-0.23554207444880462,full_is,close,0
20211012,20211012,20211021,20211021,1,202201,take_profit,1.0,-4.253303729002525,0.39338862263680524,-21855.0,-7050.0,7,0,14805.0,0.0,41.4135,26566.2,14763.5865,0.55572819974253,full_is,close,0
20211028,20211028,20211125,20211125,-1,202201,take_profit,1.0,2.273204767743241,0.3421705445416979,3900.0,3295.0,20,0,605.0,-7715.0,33.8935,20433.6,571.1065,0.02794938238978937,full_is,close,0
20211230,20211230,20211231,20211231,-1,202201,stop_loss,1.0,2.3598330282487736,4.408917860641642,7610.0,10630.0,1,0,-3020.0,-3020.0,31.77,19273.2,-3051.77,-0.15834267272689537,full_is,close,0
20220104,20220104,20220117,20220117,-1,202201,expiry,1.0,2.4558789647452928,0.7562329124308469,8850.0,7970.0,9,0,880.0,-1990.0,32.348,19350.0,847.652,0.04380630490956072,full_is,close,0
20220228,20220228,20220303,20220303,1,202205,stop_loss,1.0,-2.010821348056236,-3.366080480060121,670.0,-1765.0,3,0,-2435.0,-2435.0,36.0945,20924.399999999998,-2471.0945,-0.11809631339488828,full_is,close,0
20220304,20220304,20220307,20220307,1,202205,stop_loss,1.0,-2.5988744915967636,-4.149029122100881,-1415.0,-4855.0,1,0,-3440.0,-3440.0,37.539,21862.2,-3477.539,-0.15906628793076635,full_is,close,0
20220308,20220308,20220317,20220317,1,202205,take_profit,1.0,-2.684915759156828,-0.40513969245227305,-3695.0,215.0,7,0,3910.0,0.0,36.732,22971.0,3873.268,0.1686155587479866,full_is,close,0
20220425,20220425,20220513,20220513,-1,202205,take_profit,1.0,3.6521223421573215,0.23729731518176728,7755.0,4270.0,11,0,3485.0,-90.0,33.1525,19722.6,3451.8475,0.17501990102724793,full_is,close,0
20220516,20220516,20220517,20220517,1,202205,take_profit,1.0,-2.6985080036780134,0.33584827420617636,-2500.0,4610.0,1,0,7110.0,0.0,34.315000000000005,20947.2,7075.685,0.3377866731591812,full_is,close,0
20220608,20220608,20220613,20220613,-1,202206,take_profit,1.0,2.259413153172433,-0.45377877057417715,8665.0,4515.0,3,0,4150.0,0.0,34.084,20501.399999999998,4115.916,0.20076267962187952,full_is,close,0
20220624,20220624,20220720,20220720,-1,202209,take_profit,1.0,2.882890627375638,-0.1594374612685906,6895.0,5680.0,18,0,1215.0,-3680.0,31.131500000000003,19144.2,1183.8685,0.061839538868168946,full_is,close,0
20220913,20220913,20220915,20220915,1,202209,expiry,1.0,-2.161458766587704,-5.39644091950448,2440.0,-800.0,2,0,-3240.0,-3240.0,32.92400000000001,19516.8,-3272.924,-0.16769777832431546,full_is,close,0
20220916,20220916,20220923,20220923,1,202211,take_profit,1.0,-2.727569350924232,0.14324765185104188,-1015.0,1560.0,5,0,2575.0,0.0,32.4845,19743.0,2542.5155,0.12878060578432862,full_is,close,0
20220926,20220926,20220927,20220927,1,202211,stop_loss,1.0,-2.00476071043746,-4.3538278853551935,-815.0,-3425.0,1,0,-2610.0,-2610.0,32.42,19176.6,-2642.42,-0.13779397807744856,full_is,close,0
20220928,20220928,20220929,20220929,1,202211,stop_loss,1.0,-3.386659390868149,-3.7192142121854657,-3465.0,-4720.0,1,0,-1255.0,-1255.0,33.225500000000004,19614.6,-1288.2255,-0.06567686825120064,full_is,close,0
20220930,20220930,20221026,20221026,1,202211,take_profit,1.0,-2.861158867650093,-0.20844774344277608,-4490.0,-2130.0,13,0,2360.0,0.0,32.728,20132.399999999998,2327.272,0.1155983389958475,full_is,close,0
20221110,20221110,20221114,20221114,-1,202211,expiry,1.0,3.398940605863101,1.9612937165944346,1570.0,-310.0,2,0,1880.0,0.0,31.446000000000005,18706.8,1848.554,0.0988172215451066,full_is,close,0
20221205,20221205,20221206,20221206,-1,202301,stop_loss,1.0,3.3258137760643125,3.3673655081199327,3665.0,4170.0,1,0,-505.0,-505.0,30.999500000000005,18684.6,-535.9995,-0.02868669920683344,full_is,close,0
20221207,20221207,20221223,20221223,-1,202301,take_profit,1.0,3.3926568243488697,0.027123226780323653,4835.0,2325.0,12,0,2510.0,0.0,30.596000000000004,18227.399999999998,2479.404,0.1360262023108068,full_is,close,0
20230109,20230109,20230116,20230116,1,202301,expiry,1.0,-2.193083385278527,-0.4177338014861222,30.0,2045.0,5,0,2015.0,-305.0,31.4195,18723.6,1983.5805,0.10594012369416139,full_is,close,0
20230215,20230215,20230223,20230223,-1,202305,take_profit,1.0,2.2806615670876234,0.13803372870467903,3110.0,1585.0,6,0,1525.0,-795.0,31.747500000000002,18762.0,1493.2525,0.07958919624773479,full_is,close,0
20230328,20230328,20230403,20230403,-1,202305,stop_loss,1.0,2.458237822255501,3.195302957914117,4345.0,5305.0,4,0,-960.0,-960.0,30.707000000000004,18348.6,-990.707,-0.0539936016916822,full_is,close,0
20230404,20230404,20230419,20230419,-1,202305,take_profit,1.0,2.4864505368362924,0.4631716377580397,5080.0,4595.0,10,0,485.0,-1680.0,30.7635,18429.6,454.2365,0.02464711659504276,full_is,close,0
20230427,20230427,20230517,20230517,-1,202305,expiry,1.0,2.487862835747447,1.227384502420454,7730.0,8225.0,11,0,-495.0,-1090.0,29.5315,17998.8,-524.5315,-0.029142581727670737,full_is,close,0
20230519,20230519,20230522,20230522,-1,202306,stop_loss,1.0,2.2379674533318106,3.0444869890639876,9325.0,10505.0,1,0,-1180.0,-1180.0,27.645000000000003,16779.0,-1207.645,-0.07197359794981822,full_is,close,0
20230523,20230523,20230525,20230525,-1,202306,stop_loss,1.0,2.7157229643098866,3.1131081550035846,10690.0,12300.0,2,0,-1610.0,-1610.0,27.085,16302.0,-1637.085,-0.10042234081707767,full_is,close,0
20230711,20230711,20230721,20230721,1,202309,take_profit,1.0,-2.7530005698833073,-0.4238693662423345,8815.0,10215.0,8,0,1400.0,-690.0,28.651,17185.8,1371.349,0.07979547067928174,full_is,close,0
20230801,20230801,20230816,20230816,1,202309,take_profit,1.0,-2.2552721893928642,-0.4164234011515324,7455.0,8275.0,11,0,820.0,-790.0,29.545,17908.2,790.455,0.0441392769792609,full_is,close,0
20230830,20230830,20230907,20230907,1,202309,take_profit,1.0,-2.856081477218442,-0.4309313298748615,4280.0,6425.0,6,0,2145.0,0.0,31.1785,18744.0,2113.8215,0.11277323410157918,full_is,close,0
20230918,20230918,20230922,20230922,1,202310,take_profit,1.0,-2.0114368611248756,-0.08254612888489318,3970.0,5625.0,4,0,1655.0,0.0,31.745500000000007,19304.399999999998,1623.2545,0.0840872806199623,full_is,close,0
20231009,20231009,20231017,20231017,1,202310,stop_loss,1.0,-2.6970607373326865,-3.652108165438637,3180.0,1240.0,6,0,-1940.0,-1940.0,30.856,18496.8,-1970.856,-0.10655118723238614,full_is,close,0
20231019,20231019,20231020,20231020,-1,202310,expiry,1.0,3.741392083547943,0.5638880303377681,9865.0,6155.0,1,0,3710.0,0.0,29.376,17283.0,3680.624,0.21296210148701034,full_is,close,0
20231101,20231101,20231106,20231106,-1,202401,take_profit,1.0,2.184802575069591,0.47497220815906016,6510.0,5420.0,3,0,1090.0,-460.0,30.539,18147.6,1059.461,0.05838022658643568,full_is,close,0
20231130,20231130,20231201,20231201,1,202401,stop_loss,1.0,-3.652708123365909,-3.3031238255422797,2190.0,1930.0,1,0,-260.0,-260.0,30.406000000000002,18270.0,-290.406,-0.015895238095238094,full_is,close,0
20240102,20240102,20240109,20240109,-1,202401,take_profit,1.0,2.099683805491611,0.3339769890657418,6975.0,5255.0,5,0,1720.0,0.0,29.525,17814.6,1690.475,0.09489267230249346,full_is,close,0
20240130,20240130,20240131,20240131,1,202405,stop_loss,1.0,-2.4832556368290715,-3.1279067414188018,4560.0,3890.0,1,0,-670.0,-670.0,30.539,18316.8,-700.539,-0.03824570885744235,full_is,close,0
20240201,20240201,20240321,20240321,1,202405,take_profit,1.0,-3.075333042461599,0.21476722674959808,3525.0,3050.0,29,0,-475.0,-1520.0,30.747500000000002,18142.2,-505.7475,-0.027876856169593543,full_is,close,0
20240328,20240328,20240408,20240408,-1,202405,stop_loss,1.0,3.7931529499647034,3.1128998042188596,4600.0,4850.0,5,0,-250.0,-250.0,30.675000000000004,18278.399999999998,-280.675,-0.015355556285014008,full_is,close,0
20240409,20240409,20240415,20240415,-1,202405,take_profit,1.0,3.344445468295213,-0.39807181382732965,5355.0,2945.0,4,0,2410.0,0.0,31.040000000000003,18491.399999999998,2378.96,0.1286522383378219,full_is,close,0
20240506,20240506,20240516,20240516,1,202405,stop_loss,1.0,-2.0702923510119646,-3.513475283121779,1370.0,-2815.0,8,0,-4185.0,-4185.0,31.9495,18841.2,-4216.9495,-0.22381533554126062,full_is,close,0
20240612,20240612,20240613,20240613,-1,202409,stop_loss,1.0,2.0466109663041587,3.0042397922055164,4940.0,5570.0,1,0,-630.0,-630.0,31.603,19024.8,-661.603,-0.03477581893107943,full_is,close,0
20240614,20240614,20240704,20240704,-1,202409,take_profit,1.0,2.4593276182662285,0.18346476152473706,5445.0,5025.0,14,0,420.0,-1025.0,31.605000000000004,18862.2,388.395,0.020591182364729458,full_is,close,0
20240711,20240711,20240718,20240718,1,202409,take_profit,1.0,-2.378143422296615,-0.35825520507321285,2980.0,4650.0,5,0,1670.0,0.0,31.417,18962.399999999998,1638.583,0.08641221575328019,full_is,close,0
20240812,20240812,20240821,20240821,-1,202409,take_profit,1.0,2.358953818177818,-0.003004638656429283,6155.0,4795.0,7,0,1360.0,-200.0,30.399,18148.2,1329.601,0.07326351924708786,full_is,close,0
20240904,20240904,20240905,20240905,-1,202409,stop_loss,1.0,3.5580855980665618,4.0294450425866986,7080.0,7825.0,1,0,-745.0,-745.0,29.7325,17892.0,-774.7325,-0.04330049742901855,full_is,close,0
20240906,20240906,20240913,20240913,-1,202409,expiry,1.0,2.909294515053977,0.38377482757922904,7585.0,6225.0,5,0,1360.0,-280.0,29.371000000000002,17830.2,1330.629,0.07462782245852541,full_is,close,0
20241021,20241021,20241024,20241024,-1,202501,take_profit,1.0,2.0019313572885182,0.12517047729244637,6020.0,4835.0,3,0,1185.0,0.0,30.0775,17901.6,1154.9225,0.06451504334808061,full_is,close,0
20241031,20241031,20241112,20241112,1,202501,take_profit,1.0,-2.2247073854441646,-0.3209877799851592,3210.0,4045.0,8,0,835.0,0.0,30.557500000000005,18334.8,804.4425,0.043875171804437466,full_is,close,0
20241118,20241118,20241202,20241202,1,202501,take_profit,1.0,-2.3745709984148546,-0.10358058420628544,2545.0,3345.0,10,0,800.0,-985.0,31.177,18521.399999999998,768.823,0.041509983046637944,full_is,close,0
20241210,20241210,20241223,20241223,1,202501,stop_loss,1.0,-2.1099576175878267,-4.128211838157904,1600.0,-2650.0,9,0,-4250.0,-4250.0,31.677000000000003,18688.8,-4281.677,-0.22910390180214887,full_is,close,0
20241224,20241224,20250106,20250106,1,202501,take_profit,1.0,-3.098017321006277,-0.3715282442052796,-2445.0,-220.0,8,0,2225.0,-1015.0,31.923499999999997,19326.6,2193.0765,0.1134745118127348,full_is,close,0
20250213,20250213,20250214,20250214,-1,202505,stop_loss,1.0,2.1766060605769977,3.212829281426044,-535.0,290.0,1,0,-825.0,-825.0,30.383500000000005,18238.2,-855.3835,-0.046900653573269294,full_is,close,0
20250219,20250219,20250224,20250224,-1,202505,take_profit,1.0,2.385301290338353,0.4178982687842123,380.0,-925.0,3,0,1305.0,0.0,30.563500000000005,18297.6,1274.4365,0.06965047328611404,full_is,close,0
20250331,20250331,20250403,20250403,-1,202505,stop_loss,1.0,2.4443414309398306,3.267921090350198,540.0,1570.0,3,0,-1030.0,-1030.0,29.809,17913.6,-1059.809,-0.059162256609503396,full_is,close,0
20250407,20250407,20250428,20250428,-1,202505,take_profit,1.0,2.5258907834991025,0.4091802545890389,1305.0,1070.0,15,0,235.0,-1200.0,28.8275,17263.8,206.1725,0.011942475005502846,full_is,close,0
20250604,20250604,20250613,20250613,1,202509,stop_loss,1.0,-2.4435897779738576,-4.231662657348835,1885.0,65.0,7,0,-1820.0,-1820.0,28.149,16570.2,-1848.149,-0.11153450169581537,full_is,close,0
20250616,20250616,20250617,20250617,1,202509,stop_loss,1.0,-5.253258670500228,-3.55172326655083,-1565.0,-1440.0,1,0,125.0,0.0,29.213500000000003,17553.0,95.78649999999999,0.005456987409559619,full_is,close,0
20250618,20250618,20250619,20250619,1,202509,stop_loss,1.0,-3.5742440624323506,-3.0594574193904815,-2350.0,-2610.0,1,0,-260.0,-260.0,29.864,17840.399999999998,-289.864,-0.016247617766417793,full_is,close,0
20250620,20250620,20250630,20250630,1,202509,end,1.0,-2.572152565638085,-0.5115834068472527,-2585.0,225.0,6,0,2810.0,0.0,29.224000000000004,17898.6,2780.776,0.15536276580291197,full_is,close,0
20150611,20150611,20150616,20150616,-1,201509,take_profit,1.0,2.363068409538899,0.2259333275595463,18730.0,16015.0,3,0,2715.0,0.0,153.18650000000002,19808.399999999998,2561.8135,0.12932965307647262,full_is,close,1
20150729,20150729,20150804,20150804,-1,201509,stop_loss,1.0,2.0895399450003342,3.0059862921270746,20230.0,21535.0,4,0,-1305.0,-1305.0,149.3165,17878.8,-1454.3165,-0.0813430711233416,full_is,close,1
20150805,20150805,20150806,20150806,-1,201509,stop_loss,1.0,3.5833704804374875,4.035163942417447,22660.0,24090.0,1,0,-1430.0,-1430.0,149.035,17522.399999999998,-1579.035,-0.09011522394192578,full_is,close,1
20150807,20150807,20150811,20150811,-1,201509,stop_loss,1.0,3.5432121698540415,3.1216805438067765,24735.0,26205.0,2,0,-1470.0,-1470.0,149.532,17483.399999999998,-1619.532,-0.09263255430865851,full_is,close,1
20150812,20150812,20150910,20150910,-1,201509,take_profit,1.0,2.7433917700236052,0.45048161362998007,26520.0,27700.0,19,0,-1180.0,-4310.0,148.84,18036.0,-1328.84,-0.07367709026391661,full_is,close,1
20151105,20151105,20151106,20151106,1,201601,stop_loss,1.0,-4.049921817806825,-3.4961020739574082,16585.0,16355.0,1,0,-230.0,-230.0,146.11200000000002,15591.0,-376.112,-0.02412366108652428,full_is,close,1
20151109,20151109,20151110,20151110,1,201601,stop_loss,1.0,-3.1691854820772485,-3.133263532340112,16180.0,15690.0,1,0,-490.0,-490.0,146.017,15650.4,-636.017,-0.04063902520063385,full_is,close,1
20151112,20151112,20151113,20151113,1,201601,stop_loss,1.0,-2.203675189936763,-3.922884096989973,15950.0,13305.0,1,0,-2645.0,-2645.0,145.74349999999998,15493.199999999999,-2790.7435,-0.18012699119613768,full_is,close,1
20151116,20151116,20151126,20151126,1,201601,take_profit,1.0,-2.9860705831426917,-0.3778913614531433,13460.0,16240.0,8,0,2780.0,-190.0,145.404,15216.0,2634.596,0.17314642481598316,full_is,close,1
20151224,20151224,20160107,20160107,-1,201601,take_profit,1.0,2.199897433593462,0.3918798390912686,22160.0,20890.0,9,0,1270.0,-2680.0,145.39499999999998,15460.8,1124.605,0.07273912087343476,full_is,close,1
20160122,20160122,20160127,20160127,-1,201605,stop_loss,1.0,2.0181753524889263,3.043734064587649,18340.0,20130.0,3,0,-1790.0,-1790.0,145.00900000000001,14829.599999999999,-1935.009,-0.13048288558019097,full_is,close,1
20160128,20160128,20160217,20160217,-1,201605,take_profit,1.0,2.8749149601460546,0.3431918910590705,20425.0,18870.0,9,0,1555.0,-1500.0,145.37349999999998,15058.199999999999,1409.6265,0.09361188588277485,full_is,close,1
20160226,20160226,20160310,20160310,-1,201605,take_profit,1.0,2.3323517055732492,0.3368831923425819,23790.0,22210.0,9,0,1580.0,-2310.0,146.76999999999998,15634.8,1433.23,0.09166922506204109,full_is,close,1
20160325,20160325,20160408,20160408,-1,201605,take_profit,1.0,2.0225820732930426,0.4055252578780383,26500.0,25580.0,9,0,920.0,-2535.0,147.77999999999997,17025.6,772.22,0.0453564044732638,full_is,close,1
20160429,20160429,20160516,20160516,1,201605,expiry,1.0,-2.079931338856922,-0.3660925242626291,19045.0,21210.0,10,0,2165.0,-350.0,146.6095,16116.599999999999,2018.3905,0.12523674348187583,full_is,close,1
20160608,20160608,20160613,20160613,-1,201609,stop_loss,1.0,2.799391119149426,6.015426730764625,18100.0,20490.0,1,0,-2390.0,-2390.0,146.419,15837.599999999999,-2536.419,-0.16015172753447493,full_is,close,1
20160614,20160614,20160616,20160616,-1,201609,stop_loss,1.0,3.4196602741639017,3.1637795642423523,19975.0,21025.0,2,0,-1050.0,-1050.0,146.38400000000001,15717.0,-1196.384,-0.07612037920722785,full_is,close,1
20160617,20160617,20160620,20160620,-1,201609,stop_loss,1.0,3.2511385682149054,3.0362672084829185,21935.0,22515.0,1,0,-580.0,-580.0,147.257,16225.8,-727.2570000000001,-0.04482102577376771,full_is,close,1
20160621,20160621,20160726,20160726,-1,201609,take_profit,1.0,2.9024590784003697,0.3991354652354644,23195.0,27970.0,25,0,-4775.0,-7375.0,147.67649999999998,16470.6,-4922.6765,-0.29887657401673284,full_is,close,1
20160826,20160826,20160901,20160901,-1,201609,take_profit,1.0,2.0580417279113505,0.2636993622625666,31960.0,30450.0,4,0,1510.0,0.0,148.603,17184.0,1361.397,0.07922468575418994,full_is,close,1
20160919,20160919,20161018,20161018,1,201701,take_profit,1.0,-2.506698942413488,-0.28134475581234375,16610.0,18125.0,16,0,1515.0,-145.0,149.6755,17005.2,1365.3245,0.08028864700209347,full_is,close,1
20161025,20161025,20161026,20161026,-1,201701,take_profit,1.0,2.184041322700084,0.42458655287870267,20695.0,18755.0,1,0,1940.0,0.0,151.773,19021.8,1788.227,0.09400934717008906,full_is,close,1
20161101,20161101,20161107,20161107,-1,201701,take_profit,1.0,2.0691919434903205,-0.4485362653606432,20320.0,17835.0,4,0,2485.0,0.0,153.0295,20100.0,2331.9705,0.11601843283582089,full_is,close,1
20161108,20161108,20161109,20161109,-1,201701,stop_loss,1.0,2.253238435175488,3.0555018388129094,21200.0,22580.0,1,0,-1380.0,-1380.0,153.196,19687.2,-1533.196,-0.07787780893169165,full_is,close,1
20161110,20161110,20161116,20161116,-1,201701,take_profit,1.0,3.495683476283321,0.4067069221716552,23935.0,20265.0,4,0,3670.0,0.0,153.022,20130.6,3516.978,0.17470805639176182,full_is,close,1
20161118,20161118,20170111,20170111,1,201701,take_profit,1.0,-2.347464798624416,-0.29115603157272896,14900.0,7100.0,37,0,-7800.0,-11765.0,153.838,19485.6,-7953.838,-0.4081905612349633,full_is,close,1
20170207,20170207,20170214,20170214,1,201705,stop_loss,1.0,-2.260889135910598,-3.641206191502115,9570.0,7645.0,5,0,-1925.0,-1925.0,158.0155,22338.0,-2083.0155,-0.09324986569970453,full_is,close,1
20170215,20170215,20170216,20170216,1,201705,stop_loss,1.0,-6.354277771503438,-4.509369818401865,4055.0,3250.0,1,0,-805.0,-805.0,157.3845,22583.399999999998,-962.3845,-0.04261468600830699,full_is,close,1
20170217,20170217,20170306,20170306,1,201705,take_profit,1.0,-3.6683850053341116,-0.03710136170663948,2620.0,7355.0,11,0,4735.0,-90.0,156.25350000000003,22252.8,4578.7465,0.2057604660986483,full_is,close,1
20170321,20170321,20170407,20170407,-1,201705,take_profit,1.0,2.4037967685415906,0.25522225366045015,11215.0,8210.0,11,0,3005.0,-585.0,153.4725,19857.0,2851.5275,0.1436031374326434,full_is,close,1
20170508,20170508,20170515,20170515,-1,201705,expiry,1.0,2.410880490534429,3.1274534430298435,12350.0,13990.0,5,0,-1640.0,-1640.0,150.11399999999998,18042.0,-1790.114,-0.09921926615674537,full_is,close,1
20170516,20170516,20170525,20170525,-1,201709,take_profit,1.0,2.384981955758283,0.3831740082103944,16105.0,13800.0,7,0,2305.0,-765.0,151.2265,18399.0,2153.7735000000002,0.1170592695255177,full_is,close,1
20170619,20170619,20170627,20170627,1,201709,take_profit,1.0,-2.1719135462201575,-0.055627528896200644,12020.0,14195.0,6,0,2175.0,-740.0,150.6535,18499.2,2024.3465,0.10942886719425705,full_is,close,1
20170721,20170721,20170724,20170724,-1,201709,stop_loss,1.0,2.6783379798452187,3.123757608017127,15915.0,16685.0,1,0,-770.0,-770.0,153.00799999999998,19881.0,-923.008,-0.046426638499069466,full_is,close,1
20170725,20170725,20170726,20170726,-1,201709,stop_loss,1.0,2.3905373944224473,3.4035538864805335,16190.0,18320.0,1,0,-2130.0,-2130.0,152.617,19813.2,-2282.617,-0.11520688228049987,full_is,close,1
20170727,20170727,20170807,20170807,-1,201709,take_profit,1.0,2.5596147496997657,0.29188196287880847,17825.0,14505.0,7,0,3320.0,0.0,152.393,19339.8,3167.607,0.16378695746595104,full_is,close,1
20170829,20170829,20170830,20170830,1,201709,stop_loss,1.0,-2.379735465087091,-3.083255854204656,12070.0,11285.0,1,0,-785.0,-785.0,155.26950000000002,21133.2,-940.2695,-0.04449252834402741,full_is,close,1
20170831,20170831,20170907,20170907,1,201709,stop_loss,1.0,-2.4727025978551307,-3.520913219740238,11485.0,8035.0,5,0,-3450.0,-3450.0,155.918,21401.399999999998,-3605.918,-0.16848981842309385,full_is,close,1
20170908,20170908,20170913,20170913,1,201709,stop_loss,1.0,-2.0884718563235016,-4.518816014659386,9685.0,3355.0,3,0,-6330.0,-6330.0,155.864,21322.2,-6485.864,-0.30418362082711914,full_is,close,1
20171012,20171012,20171023,20171023,-1,201801,take_profit,1.0,2.4552263541166783,0.4792146439042294,13825.0,12060.0,7,0,1765.0,-960.0,154.5505,20206.2,1610.4495,0.07970076016272233,full_is,close,1
20171113,20171113,20171205,20171205,1,201801,stop_loss,1.0,-2.2790614683305885,-3.406986742737923,7770.0,-1245.0,16,0,-9015.0,-9015.0,157.1745,21898.8,-9172.1745,-0.4188437037645898,full_is,close,1
20171206,20171206,20171227,20171227,1,201801,take_profit,1.0,-3.2306562480882457,-0.44259056003536235,-2375.0,-1590.0,15,0,785.0,-3415.0,157.72750000000002,22798.2,627.2725,0.027514123922064024,full_is,close,1
20180108,20180108,20180115,20180115,1,201801,expiry,1.0,-2.372450501422426,-1.752160225539917,-10775.0,-10275.0,5,0,500.0,-780.0,160.399,24259.8,339.601,0.01399850781952036,full_is,close,1
20180116,20180116,20180206,20180206,-1,201805,take_profit,1.0,2.000914019111143,-0.1294774667588006,11645.0,10650.0,15,0,995.0,-1575.0,156.08749999999998,21751.8,838.9125,0.038567497862245885,full_is,close,1
20180301,20180301,20180307,20180307,-1,201805,take_profit,1.0,3.5821528145637345,0.49733939260044485,14870.0,12820.0,4,0,2050.0,0.0,154.803,20958.0,1895.1970000000001,0.09042833285618858,full_is,close,1
20180312,20180312,20180402,20180402,1,201805,take_profit,1.0,-3.2227591724201283,0.0031852773137487148,8855.0,10170.0,15,0,1315.0,-3285.0,154.2845,20596.2,1160.7155,0.05635580835299715,full_is,close,1
20180418,20180418,20180515,20180515,1,201805,expiry,1.0,-2.85824968605821,-0.29142640175085954,2890.0,5020.0,17,0,2130.0,-1490.0,155.957,21442.8,1974.0430000000001,0.09206087824351299,full_is,close,1
20180517,20180517,20180525,20180525,1,201809,take_profit,1.0,-2.105363436366133,-0.22131787188566263,7820.0,9950.0,6,0,2130.0,0.0,155.179,21393.6,1974.821,0.09230896155859697,full_is,close,1
20180615,20180615,20180626,20180626,1,201809,take_profit,1.0,-2.044785714417657,-0.07469091597704135,7530.0,8740.0,6,0,1210.0,-55.0,154.99900000000002,21294.0,1055.001,0.04954451958298112,full_is,close,1
20180704,20180704,20180705,20180705,1,201809,stop_loss,1.0,-2.3819527918613574,-3.6224866598784358,6300.0,4705.0,1,0,-1595.0,-1595.0,155.69650000000001,21484.8,-1750.6965,-0.08148535243521002,full_is,close,1
20180706,20180706,20180713,20180713,1,201809,take_profit,1.0,-3.460798711844319,-0.3176476498663272,4020.0,7030.0,5,0,3010.0,0.0,155.815,21405.6,2854.185,0.13333823859177038,full_is,close,1
20180803,20180803,20180806,20180806,1,201809,stop_loss,1.0,-2.420614219837444,-3.9990510095987877,3870.0,1665.0,1,0,-2205.0,-2205.0,158.6295,22935.6,-2363.6295,-0.10305505415162455,full_is,close,1
20180807,20180807,20180810,20180810,1,201809,take_profit,1.0,-3.318408624431938,-0.06967552084457117,1545.0,5525.0,3,0,3980.0,0.0,158.729,23491.8,3821.271,0.16266403596148443,full_is,close,1
20180820,20180820,20180914,20180914,1,201809,expiry,1.0,-2.5362029122394434,-0.8694138429107698,865.0,-910.0,19,0,-1775.0,-5090.0,158.8275,23359.8,-1933.8274999999999,-0.082784420243324,full_is,close,1
20180928,20180928,20181010,20181010,-1,201901,take_profit,1.0,2.2792478637414573,-0.056648125528076576,580.0,-2120.0,3,0,2700.0,-175.0,159.902,23311.2,2540.098,0.10896470366175914,full_is,close,1
20181012,20181012,20181019,20181019,1,201901,take_profit,1.0,-2.0617640379639877,-0.3598901502903094,-4800.0,-2845.0,5,0,1955.0,-220.0,160.2875,24566.399999999998,1794.7125,0.07305557590855805,full_is,close,1
20181029,20181029,20181030,20181030,-1,201901,stop_loss,1.0,2.9509782683848016,3.3299742226779214,2460.0,3725.0,1,0,-1265.0,-1265.0,157.1705,22413.6,-1422.1705,-0.06345123050290895,full_is,close,1
20181031,20181031,20181101,20181101,-1,201901,stop_loss,1.0,3.047107823697064,3.338623903482114,4175.0,5845.0,1,0,-1670.0,-1670.0,156.648,22230.6,-1826.648,-0.08216818259516162,full_is,close,1
20181102,20181102,20190109,20190109,-1,201901,take_profit,1.0,2.9954344198918195,0.3310745967325454,6465.0,18955.0,46,0,-12490.0,-15435.0,154.66,22015.8,-12644.66,-0.5743447887426303,full_is,close,1
20190212,20190212,20190218,20190218,1,201905,take_profit,1.0,-2.3620753985498197,0.348995131336563,10025.0,12420.0,4,0,2395.0,-1175.0,152.26850000000002,19599.0,2242.7315,0.114430914842594,full_is,close,1
20190301,20190301,20190315,20190315,1,201905,take_profit,1.0,-2.5394420807241627,-0.41712950655473996,8605.0,10060.0,10,0,1455.0,-150.0,152.8505,20062.2,1302.1495,0.06490561852638295,full_is,close,1
20190329,20190329,20190508,20190508,-1,201905,take_profit,1.0,2.1153851002791395,-0.13850364618677258,13325.0,13825.0,24,0,-500.0,-5095.0,151.07099999999997,18763.8,-651.0709999999999,-0.034698248755582556,full_is,close,1
20190520,20190520,20190603,20190603,1,201909,take_profit,1.0,-2.401949142483573,0.17519081405861947,6370.0,9430.0,10,0,3060.0,-975.0,150.464,18822.0,2909.536,0.1545816597598555,full_is,close,1
20190625,20190625,20190628,20190628,-1,201909,stop_loss,1.0,2.4922226308592608,3.6712383194514246,10060.0,12925.0,3,0,-2865.0,-2865.0,150.11450000000002,18228.0,-3015.1145,-0.16541115317094582,full_is,close,1
20190701,20190701,20190702,20190702,-1,201909,stop_loss,1.0,3.102549012158523,3.0966319191678626,13180.0,14030.0,1,0,-850.0,-850.0,150.60899999999998,18156.0,-1000.6089999999999,-0.055111753690240135,full_is,close,1
