date,A 固定手数,B 波动定手数,C 波动定手数+金额止损
20260724,0.9226751264679651,1.1910457051343895,0.671332901174428
20260727,0.9226751264679651,1.1910457051343895,0.671332901174428
20260728,0.9226751264679651,1.1910457051343895,0.671332901174428
20260729,0.9226751264679651,1.1910457051343895,0.671332901174428
20260730,0.9226751264679651,1.1910457051343895,0.671332901174428
20260731,0.9226751264679651,1.1910457051343895,0.671332901174428
20260803,0.9226751264679651,1.1910457051343895,0.671332901174428
20260804,0.9158007931086166,1.1860841620992857,0.6663713581393242
20260805,0.9091238885215831,1.181265113077638,0.6615523091176765
20260806,0.8938634564523065,1.1702509119197864,0.6505381079598249
20260807,0.8841010840809688,1.163204929696764,0.6434921257368024
20260810,0.8981068453698017,1.1733135735086666,0.6536007695487052
20260811,0.9106691373363577,1.1823803948211427,0.6626675908611812
20260812,0.9049201228816928,1.1782310495486352,0.6585182455886737
20260813,0.9057468697979267,1.1788277532855083,0.6591149493255467
20260814,0.9149363737466839,1.1854602683134579,0.6657474643534964
20260817,0.9107075797987179,1.1824081406288314,0.6626953366688697
20260818,0.9057383887830152,1.1788216321217144,0.659108828161753
20260819,0.9034658204311516,1.1771814082500205,0.657468604290059
20260820,0.9053763785225389,1.1785603515883722,0.6588475476284108
20260821,0.9174877684570154,1.1873017348227348,0.6675889308627734
20260824,0.9178091929883249,1.1875337226477742,0.6678209186878127
20260825,0.9178091929883249,1.1875337226477742,0.6678209186878127
20260826,0.9178091929883249,1.1875337226477742,0.6678209186878127
20260827,0.9178091929883249,1.1875337226477742,0.6678209186878127
20260828,0.9178091929883249,1.1875337226477742,0.6678209186878127
20260831,0.9178091929883249,1.1875337226477742,0.6678209186878127
20260901,0.9178091929883249,1.1875337226477742,0.6678209186878127
20260902,0.9124056611655605,1.1835866371026011,0.6638738331426396
20260903,0.941444484211547,1.20479845234736,0.6850856483873985
20260904,0.933834231273006,1.199239436438121,0.6795266324781595
20260907,0.933834231273006,1.199239436438121,0.6795266324781595
20260908,0.9373471086235823,1.2018345583830676,0.682121754423106
20260909,0.932137147177297,1.1979857233876292,0.6782729194276678
20260910,0.929067431574641,1.1957179851405508,0.6760051811805894
20260911,0.9374863496542634,1.2019374220524461,0.6822246180924847
