open_signal,open_exec,close_signal,close_exec,side,month,reason,z_open,z_close,S_entry,S_exit,hold_days,rolls,pnl,mae,cost,margin,net,ret,scope,fill,ticks
20201113,20201113,20201118,20201118,1,202101,take_profit,-2.1649328622739836,-0.3222404589667402,11510.0,13780.0,3,0,2270.0,0.0,149.565,17617.2,2120.435,0.12036163522012577,full_is,close,1
20201211,20201211,20201215,20201215,1,202101,stop_loss,-2.768166840704152,-3.6418390620265115,10090.0,7965.0,2,0,-2125.0,-2125.0,150.9415,18742.8,-2275.9415,-0.12143017585419467,full_is,close,1
20201216,20201216,20201218,20201218,1,202101,stop_loss,-3.058036028814738,-3.2824811006341887,7760.0,5210.0,2,0,-2550.0,-2550.0,151.171,18420.0,-2701.171,-0.14664337676438652,full_is,close,1
20201221,20201221,20210106,20210106,1,202101,take_profit,-2.935299536174579,-0.4843141748516023,4625.0,7440.0,11,0,2815.0,-1680.0,150.88850000000002,18785.399999999998,2664.1115,0.14181819391655223,full_is,close,1
20210120,20210120,20210305,20210305,-1,202105,take_profit,2.5554618947364136,0.3433842582102675,10675.0,14175.0,27,0,-3500.0,-7930.0,151.48899999999998,17574.6,-3651.489,-0.2077708169744973,full_is,close,1
20210315,20210315,20210323,20210323,-1,202105,take_profit,2.2853271387098193,0.4351460524789226,19280.0,16695.0,6,0,2585.0,0.0,152.3795,19932.0,2432.6205,0.12204598133654425,full_is,close,1
20210409,20210409,20210512,20210512,1,202105,stop_loss,-2.2103238264559875,-3.3768381038246313,12705.0,4640.0,20,0,-8065.0,-8065.0,152.92849999999999,19251.0,-8217.9285,-0.42688320087268194,full_is,close,1
20210513,20210513,20210514,20210514,1,202105,stop_loss,-3.157739389035748,-3.0699390252042003,4025.0,3035.0,1,0,-990.0,-990.0,153.64600000000002,20283.0,-1143.646,-0.056384459892520826,full_is,close,1
20210517,20210517,20210519,20210519,1,202105,expiry,-3.2831965946222543,-2.668197562773015,960.0,200.0,2,0,-760.0,-760.0,153.224,20188.8,-913.2239999999999,-0.04523418925344745,full_is,close,1
20210621,20210621,20210623,20210623,-1,202109,take_profit,2.097952684498481,0.37220495197798753,7850.0,4980.0,2,0,2870.0,0.0,151.235,18474.0,2718.765,0.14716709970769729,full_is,close,1
20210628,20210628,20210706,20210706,-1,202109,take_profit,2.5152038776812464,0.22447584951572722,7765.0,5495.0,6,0,2270.0,0.0,152.388,19255.8,2117.612,0.10997268355508472,full_is,close,1
20210714,20210714,20210809,20210809,1,202109,take_profit,-2.1381958841094106,0.09407033262720096,3890.0,4465.0,18,0,575.0,-2295.0,152.3835,19669.2,422.6165,0.021486206861489027,full_is,close,1
20210823,20210823,20210907,20210907,1,202109,stop_loss,-4.262716188461138,-3.2348469770369768,40.0,-1150.0,11,0,-1190.0,-1190.0,153.807,19970.399999999998,-1343.807,-0.06728993910988264,full_is,close,1
20210908,20210908,20210914,20210914,1,202109,expiry,-3.9008654788187824,-1.845136852696124,-2825.0,-2185.0,4,0,640.0,-660.0,154.413,20821.8,485.587,0.023321086553516026,full_is,close,1
20210927,20210927,20210928,20210928,1,202201,stop_loss,-2.508039403956613,-3.0665819102192162,-8070.0,-9600.0,1,0,-1530.0,-1530.0,159.825,23461.2,-1689.825,-0.07202636693775255,full_is,close,1
20210929,20210929,20210930,20210930,1,202201,stop_loss,-2.516239457270466,-3.8065152604546504,-9370.0,-12760.0,1,0,-3390.0,-3390.0,161.389,24061.2,-3551.389,-0.14759816634249331,full_is,close,1
20211008,20211008,20211011,20211011,1,202201,stop_loss,-3.1457804544397603,-4.697952226415619,-12950.0,-18885.0,1,0,-5935.0,-5935.0,163.34050000000002,25381.2,-6098.3405,-0.24026998329472207,full_is,close,1
20211012,20211012,20211021,20211021,1,202201,take_profit,-4.253303729002525,0.39338862263680524,-21855.0,-7050.0,7,0,14805.0,0.0,161.4135,26566.2,14643.5865,0.5512111818777243,full_is,close,1
20211028,20211028,20211125,20211125,-1,202201,take_profit,2.273204767743241,0.3421705445416979,3900.0,3295.0,20,0,605.0,-7715.0,133.8935,20433.6,471.1065,0.023055482147051914,full_is,close,1
20211230,20211230,20211231,20211231,-1,202201,stop_loss,2.3598330282487736,4.408917860641642,7610.0,10630.0,1,0,-3020.0,-3020.0,111.77000000000001,19273.2,-3131.77,-0.16249351431002634,full_is,close,1
20220104,20220104,20220117,20220117,-1,202201,expiry,2.4558789647452928,0.7562329124308469,8850.0,7970.0,9,0,880.0,-1990.0,112.34799999999998,19350.0,767.652,0.03967193798449613,full_is,close,1
20220228,20220228,20220303,20220303,1,202205,stop_loss,-2.010821348056236,-3.366080480060121,670.0,-1765.0,3,0,-2435.0,-2435.0,116.09450000000001,20924.399999999998,-2551.0945,-0.12191960103993425,full_is,close,1
20220304,20220304,20220307,20220307,1,202205,stop_loss,-2.5988744915967636,-4.149029122100881,-1415.0,-4855.0,1,0,-3440.0,-3440.0,117.53899999999999,21862.2,-3557.5389999999998,-0.1627255719918398,full_is,close,1
20220308,20220308,20220317,20220317,1,202205,take_profit,-2.684915759156828,-0.40513969245227305,-3695.0,215.0,7,0,3910.0,0.0,116.732,22971.0,3793.268,0.16513290670845848,full_is,close,1
20220425,20220425,20220513,20220513,-1,202205,take_profit,3.6521223421573215,0.23729731518176728,7755.0,4270.0,11,0,3485.0,-90.0,113.1525,19722.6,3371.8475,0.17096364069645992,full_is,close,1
20220516,20220516,20220517,20220517,1,202205,take_profit,-2.6985080036780134,0.33584827420617636,-2500.0,4610.0,1,0,7110.0,0.0,114.315,20947.2,6995.685,0.33396754697525205,full_is,close,1
20220613,20220613,20220617,20220617,1,202209,take_profit,-2.484367629315835,0.016682993411112686,730.0,3565.0,4,0,2835.0,-80.0,114.6115,21262.8,2720.3885,0.12794121658483362,full_is,close,1
20220624,20220624,20220720,20220720,-1,202209,take_profit,2.882890627375638,-0.1594374612685906,6895.0,5680.0,18,0,1215.0,-3680.0,111.13149999999999,19144.2,1103.8685,0.05766072753105379,full_is,close,1
20220913,20220913,20220915,20220915,1,202209,expiry,-2.161458766587704,-5.39644091950448,2440.0,-800.0,2,0,-3240.0,-3240.0,112.92399999999999,19516.8,-3352.924,-0.17179681095261518,full_is,close,1
20220916,20220916,20220920,20220920,1,202301,take_profit,-2.1351772928403965,-0.4916421510473048,-1845.0,-95.0,2,0,1750.0,0.0,112.26000000000002,19571.399999999998,1637.74,0.08368026814637687,full_is,close,1
20220927,20220927,20221021,20221021,1,202301,take_profit,-3.0950100146649007,-0.4962813908083634,-3195.0,-2500.0,13,0,695.0,-1085.0,111.6565,19337.399999999998,583.3435,0.030166594268102226,full_is,close,1
20221109,20221109,20221125,20221125,-1,202301,take_profit,2.15873130950927,-0.056454599361654305,1345.0,-460.0,12,0,1805.0,-545.0,111.13250000000001,18427.8,1693.8675,0.0919191384755641,full_is,close,1
20221205,20221205,20221206,20221206,-1,202301,stop_loss,3.3258137760643125,3.3673655081199327,3665.0,4170.0,1,0,-505.0,-505.0,110.99950000000001,18684.6,-615.9995,-0.03296830009740642,full_is,close,1
20221207,20221207,20221223,20221223,-1,202301,take_profit,3.3926568243488697,0.027123226780323653,4835.0,2325.0,12,0,2510.0,0.0,110.596,18227.399999999998,2399.404,0.13163720552574698,full_is,close,1
20230109,20230109,20230116,20230116,1,202301,expiry,-2.193083385278527,-0.4177338014861222,30.0,2045.0,5,0,2015.0,-305.0,111.4195,18723.6,1903.5805,0.10166744109038861,full_is,close,1
20230213,20230213,20230223,20230223,-1,202305,take_profit,2.209148139070007,0.13803372870467903,3170.0,1585.0,8,0,1585.0,-735.0,111.7475,18762.0,1473.2525,0.07852321181110757,full_is,close,1
20230328,20230328,20230403,20230403,-1,202305,stop_loss,2.458237822255501,3.195302957914117,4345.0,5305.0,4,0,-960.0,-960.0,110.70700000000001,18348.6,-1070.707,-0.05835360735968958,full_is,close,1
20230404,20230404,20230419,20230419,-1,202305,take_profit,2.4864505368362924,0.4631716377580397,5080.0,4595.0,10,0,485.0,-1680.0,110.76350000000001,18429.6,374.2365,0.020306273603333768,full_is,close,1
20230427,20230427,20230517,20230517,-1,202305,expiry,2.487862835747447,1.227384502420454,7730.0,8225.0,11,0,-495.0,-1090.0,109.5315,17998.8,-604.5315,-0.03358732248816588,full_is,close,1
20230519,20230519,20230522,20230522,-1,202309,stop_loss,2.776559258403494,3.959720232155953,8630.0,9980.0,1,0,-1350.0,-1350.0,107.37299999999999,16638.0,-1457.373,-0.08759304002884963,full_is,close,1
20230523,20230523,20230524,20230524,-1,202309,stop_loss,3.7913103436501445,3.268637438801158,10705.0,11025.0,1,0,-320.0,-320.0,106.941,16095.0,-426.94100000000003,-0.02652631251941597,full_is,close,1
20230525,20230525,20230627,20230627,-1,202309,take_profit,3.9123337205034914,-0.0060499974771656825,12805.0,11340.0,21,0,1465.0,-880.0,107.0325,16023.0,1357.9675,0.08475113898770517,full_is,close,1
20230711,20230711,20230721,20230721,1,202309,take_profit,-2.7530005698833073,-0.4238693662423345,8815.0,10215.0,8,0,1400.0,-690.0,108.651,17185.8,1291.349,0.07514046480233681,full_is,close,1
20230801,20230801,20230816,20230816,1,202309,take_profit,-2.2552721893928642,-0.4164234011515324,7455.0,8275.0,11,0,820.0,-790.0,109.54499999999999,17908.2,710.455,0.03967204967556762,full_is,close,1
20230830,20230830,20230907,20230907,1,202309,take_profit,-2.856081477218442,-0.4309313298748615,4280.0,6425.0,6,0,2145.0,0.0,111.1785,18744.0,2033.8215,0.10850520166453265,full_is,close,1
20231101,20231101,20231106,20231106,-1,202401,take_profit,2.184802575069591,0.47497220815906016,6510.0,5420.0,3,0,1090.0,-460.0,110.539,18147.6,979.461,0.05397193017258481,full_is,close,1
20231130,20231130,20231201,20231201,1,202401,stop_loss,-3.652708123365909,-3.3031238255422797,2190.0,1930.0,1,0,-260.0,-260.0,110.406,18270.0,-370.406,-0.02027400109469075,full_is,close,1
20240102,20240102,20240109,20240109,-1,202401,take_profit,2.099683805491611,0.3339769890657418,6975.0,5255.0,5,0,1720.0,0.0,109.525,17814.6,1610.475,0.09040197366205248,full_is,close,1
20240130,20240130,20240131,20240131,1,202405,stop_loss,-2.4832556368290715,-3.1279067414188018,4560.0,3890.0,1,0,-670.0,-670.0,110.53899999999999,18316.8,-780.539,-0.042613283979734455,full_is,close,1
20240201,20240201,20240321,20240321,1,202405,take_profit,-3.075333042461599,0.21476722674959808,3525.0,3050.0,29,0,-475.0,-1520.0,110.7475,18142.2,-585.7475,-0.032286464706595665,full_is,close,1
20240328,20240328,20240408,20240408,-1,202405,stop_loss,3.7931529499647034,3.1128998042188596,4600.0,4850.0,5,0,-250.0,-250.0,110.675,18278.399999999998,-360.675,-0.019732306985294122,full_is,close,1
20240409,20240409,20240415,20240415,-1,202405,take_profit,3.344445468295213,-0.39807181382732965,5355.0,2945.0,4,0,2410.0,0.0,111.03999999999999,18491.399999999998,2298.96,0.12432590285213668,full_is,close,1
20240506,20240506,20240516,20240516,1,202405,stop_loss,-2.0702923510119646,-3.513475283121779,1370.0,-2815.0,8,0,-4185.0,-4185.0,111.9495,18841.2,-4296.9495,-0.22806134959556715,full_is,close,1
20240612,20240612,20240613,20240613,-1,202409,stop_loss,2.0466109663041587,3.0042397922055164,4940.0,5570.0,1,0,-630.0,-630.0,111.60300000000001,19024.8,-741.6030000000001,-0.038980856566166275,full_is,close,1
20240614,20240614,20240704,20240704,-1,202409,take_profit,2.4593276182662285,0.18346476152473706,5445.0,5025.0,14,0,420.0,-1025.0,111.60499999999999,18862.2,308.395,0.01634989555831239,full_is,close,1
20240711,20240711,20240718,20240718,1,202409,take_profit,-2.378143422296615,-0.35825520507321285,2980.0,4650.0,5,0,1670.0,0.0,111.41699999999999,18962.399999999998,1558.583,0.08219334050542126,full_is,close,1
20240812,20240812,20240821,20240821,-1,202409,take_profit,2.358953818177818,-0.003004638656429283,6155.0,4795.0,7,0,1360.0,-200.0,110.399,18148.2,1249.601,0.06885536857649795,full_is,close,1
20240904,20240904,20240905,20240905,-1,202409,stop_loss,3.5580855980665618,4.0294450425866986,7080.0,7825.0,1,0,-745.0,-745.0,109.73249999999999,17892.0,-854.7325,-0.04777176950592443,full_is,close,1
20240906,20240906,20240913,20240913,-1,202409,expiry,2.909294515053977,0.38377482757922904,7585.0,6225.0,5,0,1360.0,-280.0,109.37100000000001,17830.2,1250.629,0.07014105282049556,full_is,close,1
20241021,20241021,20241024,20241024,-1,202501,take_profit,2.0019313572885182,0.12517047729244637,6020.0,4835.0,3,0,1185.0,0.0,110.0775,17901.6,1074.9225,0.06004616905751441,full_is,close,1
20241031,20241031,20241112,20241112,1,202501,take_profit,-2.2247073854441646,-0.3209877799851592,3210.0,4045.0,8,0,835.0,0.0,110.55749999999999,18334.8,724.4425,0.03951188450378515,full_is,close,1
20241118,20241118,20241202,20241202,1,202501,take_profit,-2.3745709984148546,-0.10358058420628544,2545.0,3345.0,10,0,800.0,-985.0,111.177,18521.399999999998,688.823,0.03719065513406114,full_is,close,1
20241210,20241210,20241223,20241223,1,202501,stop_loss,-2.1099576175878267,-4.128211838157904,1600.0,-2650.0,9,0,-4250.0,-4250.0,111.67699999999999,18688.8,-4361.677,-0.23338454047343862,full_is,close,1
20241224,20241224,20250106,20250106,1,202501,take_profit,-3.098017321006277,-0.3715282442052796,-2445.0,-220.0,8,0,2225.0,-1015.0,111.92349999999999,19326.6,2113.0765,0.10933513913466415,full_is,close,1
20250213,20250213,20250214,20250214,-1,202505,stop_loss,2.1766060605769977,3.212829281426044,-535.0,290.0,1,0,-825.0,-825.0,110.3835,18238.2,-935.3835,-0.051287051353752014,full_is,close,1
20250219,20250219,20250224,20250224,-1,202505,take_profit,2.385301290338353,0.4178982687842123,380.0,-925.0,3,0,1305.0,0.0,110.5635,18297.6,1194.4365,0.06527831518887724,full_is,close,1
20250331,20250331,20250403,20250403,-1,202505,stop_loss,2.4443414309398306,3.267921090350198,540.0,1570.0,3,0,-1030.0,-1030.0,109.809,17913.6,-1139.809,-0.06362813728117185,full_is,close,1
20250407,20250407,20250428,20250428,-1,202505,take_profit,2.5258907834991025,0.4091802545890389,1305.0,1070.0,15,0,235.0,-1200.0,108.8275,17263.8,126.1725,0.007308501025266744,full_is,close,1
20250604,20250604,20250613,20250613,1,202509,stop_loss,-2.4435897779738576,-4.231662657348835,1885.0,65.0,7,0,-1820.0,-1820.0,108.149,16570.2,-1928.149,-0.11636244583650165,full_is,close,1
20250616,20250616,20250617,20250617,1,202509,stop_loss,-5.253258670500228,-3.55172326655083,-1565.0,-1440.0,1,0,125.0,0.0,109.2135,17553.0,15.786500000000004,0.0008993619324332025,full_is,close,1
20250618,20250618,20250619,20250619,1,202509,stop_loss,-3.5742440624323506,-3.0594574193904815,-2350.0,-2610.0,1,0,-260.0,-260.0,109.864,17840.399999999998,-369.86400000000003,-0.020731822156453895,full_is,close,1
20250620,20250620,20250630,20250630,1,202509,end,-2.572152565638085,-0.5115834068472527,-2585.0,225.0,6,0,2810.0,0.0,109.22399999999999,17898.6,2700.776,0.15089314248041746,full_is,close,1
20191217,20191218,20200204,20200205,1,202005,take_profit,-2.271186509267198,-0.13070422707266188,9310.0,7015.0,28,0,-2295.0,-5680.0,26.910500000000003,16645.2,-2321.9105,-0.1394942986566698,full_is,open,0
20200302,20200303,20200310,20200311,-1,202005,stop_loss,2.0982980969122424,3.135812693846848,7620.0,11295.0,6,0,-3675.0,-5835.0,25.885500000000004,15676.199999999999,-3700.8855,-0.23608307497990585,full_is,open,0
20200311,20200312,20200326,20200327,-1,202005,take_profit,2.8638207792761974,0.1508589031774583,11900.0,9185.0,11,0,2715.0,-510.0,23.4325,14994.0,2691.5675,0.17950963718820862,full_is,open,0
20200407,20200408,20200410,20200413,-1,202005,stop_loss,2.2681279083374037,3.2431041606191533,14510.0,16830.0,3,0,-2320.0,-2320.0,24.056,13837.8,-2344.056,-0.16939513506482246,full_is,open,0
20200413,20200414,20200414,20200415,-1,202005,stop_loss,5.416459166665282,3.7709626407039605,21765.0,20950.0,1,0,815.0,0.0,24.8035,15107.4,790.1965,0.05230526099792155,full_is,open,0
20200415,20200416,20200511,20200512,-1,202005,take_profit,2.0235712704051285,0.30836327891631793,17430.0,20875.0,15,0,-3445.0,-3445.0,24.134500000000003,14289.0,-3469.1345,-0.2427835747778011,full_is,open,0
20200522,20200525,20200629,20200630,-1,202009,take_profit,2.0273198205858622,0.47196254980369295,16865.0,18385.0,24,0,-1520.0,-3600.0,24.135,14128.8,-1544.135,-0.10928989015344545,full_is,open,0
20200707,20200708,20200715,20200716,-1,202009,take_profit,3.014857251145982,-0.3121730414451745,21425.0,18870.0,6,0,2555.0,0.0,25.7855,15420.599999999999,2529.2145,0.16401531068830008,full_is,open,0
20200728,20200729,20200804,20200805,-1,202009,stop_loss,2.6280146013438395,3.3716946837003374,22010.0,23800.0,5,0,-1790.0,-1905.0,25.065000000000005,15078.0,-1815.065,-0.12037836583101208,full_is,open,0
20200805,20200806,20200812,20200813,-1,202009,take_profit,2.787959375676861,0.008734702969870499,23915.0,20765.0,5,0,3150.0,0.0,25.198,15068.4,3124.802,0.20737450558785273,full_is,open,0
20200831,20200901,20200907,20200908,-1,202009,take_profit,2.4214964055052155,-0.11670369411521188,25210.0,22650.0,5,0,2560.0,0.0,26.560000000000002,15660.0,2533.44,0.16177777777777777,full_is,open,0
20200915,20200916,20200917,20200918,1,202101,stop_loss,-4.001158257147917,-3.2174715125662097,12830.0,12110.0,2,0,-720.0,-765.0,27.567999999999998,16525.2,-747.568,-0.04523806065887251,full_is,open,0
20201021,20201022,20201026,20201027,1,202101,take_profit,-2.218277542233097,0.16879214809903892,12160.0,14850.0,3,0,2690.0,0.0,27.337,16630.8,2662.663,0.16010432450633766,full_is,open,0
20201102,20201103,20201106,20201109,-1,202101,take_profit,2.3646915401710156,-0.32258421487385863,16850.0,14350.0,4,0,2500.0,0.0,27.768,16594.2,2472.232,0.1489816923985489,full_is,open,0
20201113,20201116,20201118,20201119,1,202101,take_profit,-2.1649328622739836,-0.3222404589667402,11585.0,13735.0,3,0,2150.0,0.0,29.628,17617.2,2120.372,0.12035805916944803,full_is,open,0
20201211,20201214,20201215,20201216,1,202101,stop_loss,-2.768166840704152,-3.6418390620265115,10265.0,8055.0,2,0,-2210.0,-2300.0,30.932000000000002,18742.8,-2240.932,-0.11956228525086966,full_is,open,0
20201216,20201217,20201218,20201221,1,202101,stop_loss,-3.058036028814738,-3.2824811006341887,7375.0,5215.0,2,0,-2160.0,-2165.0,31.163000000000004,18420.0,-2191.163,-0.1189556460369164,full_is,open,0
20201221,20201222,20210106,20210107,1,202101,take_profit,-2.935299536174579,-0.4843141748516023,4820.0,7450.0,11,0,2630.0,-1875.0,30.795,18785.399999999998,2599.205,0.13836303725233426,full_is,open,0
20210120,20210121,20210305,20210308,-1,202105,take_profit,2.5554618947364136,0.3433842582102675,10640.0,13775.0,27,0,-3135.0,-7965.0,31.5715,17574.6,-3166.5715,-0.18017886609083567,full_is,open,0
20210315,20210316,20210323,20210324,-1,202105,take_profit,2.2853271387098193,0.4351460524789226,19260.0,16620.0,6,0,2640.0,0.0,32.25,19932.0,2607.75,0.1308323299217339,full_is,open,0
20210409,20210412,20210512,20210513,1,202105,stop_loss,-2.2103238264559875,-3.3768381038246313,12515.0,4675.0,20,0,-7840.0,-7875.0,33.039,19251.0,-7873.039,-0.40896779388083737,full_is,open,0
20210513,20210514,20210514,20210517,1,202105,stop_loss,-3.157739389035748,-3.0699390252042003,2835.0,7465.0,1,0,4630.0,0.0,33.166,20283.0,4596.834,0.2266348173347138,full_is,open,0
20210517,20210518,20210519,20210519,1,202105,expiry,-3.2831965946222543,-2.668197562773015,1980.0,200.0,1,0,-1780.0,-1780.0,33.230000000000004,20188.8,-1813.23,-0.08981365905848789,full_is,open,0
20210621,20210622,20210623,20210624,-1,202109,take_profit,2.097952684498481,0.37220495197798753,7725.0,4890.0,2,0,2835.0,0.0,31.2315,18474.0,2803.7685,0.1517683501136733,full_is,open,0
20210628,20210629,20210706,20210707,-1,202109,take_profit,2.5152038776812464,0.22447584951572722,7925.0,5875.0,6,0,2050.0,0.0,32.34,19255.8,2017.66,0.10478193583232066,full_is,open,0
20210714,20210715,20210809,20210810,1,202109,take_profit,-2.1381958841094106,0.09407033262720096,3545.0,4505.0,18,0,960.0,-1950.0,32.359,19669.2,927.641,0.04716211132125353,full_is,open,0
20210823,20210824,20210907,20210908,1,202109,stop_loss,-4.262716188461138,-3.2348469770369768,55.0,-4345.0,11,0,-4400.0,-4400.0,34.089,19970.399999999998,-4434.089,-0.22203305892721228,full_is,open,0
20210908,20210909,20210914,20210914,1,202109,expiry,-3.9008654788187824,-1.845136852696124,-2285.0,-2185.0,3,0,100.0,-1200.0,34.365,20821.8,65.63499999999999,0.003152225071799748,full_is,open,0
20210927,20210928,20210928,20210929,1,202201,stop_loss,-2.508039403956613,-3.0665819102192162,-7800.0,-9415.0,1,0,-1615.0,-1800.0,39.816500000000005,23461.2,-1654.8165,-0.07053417983734847,full_is,open,0
20210929,20210930,20210930,20211008,1,202201,stop_loss,-2.516239457270466,-3.8065152604546504,-9055.0,-13225.0,1,0,-4170.0,-4170.0,41.914,24061.2,-4211.914,-0.1750500390670457,full_is,open,0
20211008,20211011,20211011,20211012,1,202201,stop_loss,-3.1457804544397603,-4.697952226415619,-12885.0,-19185.0,1,0,-6300.0,-6300.0,43.317,25381.2,-6343.317,-0.2499218713063212,full_is,open,0
20211012,20211013,20211021,20211022,1,202201,take_profit,-4.253303729002525,0.39338862263680524,-20275.0,-7500.0,7,0,12775.0,0.0,41.292500000000004,26566.2,12733.7075,0.47931986885591465,full_is,open,0
20211028,20211029,20211125,20211126,-1,202201,take_profit,2.273204767743241,0.3421705445416979,4620.0,3200.0,20,0,1420.0,-7285.0,34.05800000000001,20433.6,1385.942,0.0678266189022003,full_is,open,0
20211230,20211231,20211231,20220104,-1,202201,stop_loss,2.3598330282487736,4.408917860641642,7410.0,8270.0,1,0,-860.0,-3220.0,32.0,19273.2,-892.0,-0.046281883651910424,full_is,open,0
20220104,20220105,20220117,20220117,-1,202201,expiry,2.4558789647452928,0.7562329124308469,9980.0,7970.0,8,0,2010.0,-860.0,32.227000000000004,19350.0,1977.773,0.10221049095607235,full_is,open,0
20220228,20220301,20220303,20220304,1,202205,stop_loss,-2.010821348056236,-3.366080480060121,400.0,-1860.0,3,0,-2260.0,-2260.0,36.05800000000001,20924.399999999998,-2296.058,-0.10973112729636215,full_is,open,0
20220304,20220307,20220307,20220308,1,202205,stop_loss,-2.5988744915967636,-4.149029122100881,-1400.0,-4370.0,1,0,-2970.0,-3455.0,37.439,21862.2,-3007.439,-0.13756341996688345,full_is,open,0
20220308,20220309,20220317,20220318,1,202205,take_profit,-2.684915759156828,-0.40513969245227305,-3625.0,-45.0,7,0,3580.0,0.0,37.013000000000005,22971.0,3542.987,0.15423738626964434,full_is,open,0
20220425,20220426,20220513,20220516,-1,202205,take_profit,3.6521223421573215,0.23729731518176728,6545.0,-2115.0,11,0,8660.0,-1300.0,33.959,19722.6,8626.041,0.43736834900063887,full_is,open,0
20220516,20220517,20220517,20220518,1,202205,take_profit,-2.6985080036780134,0.33584827420617636,2095.0,4420.0,1,0,2325.0,0.0,34.0115,20947.2,2290.9885,0.10936967709288115,full_is,open,0
20220613,20220614,20220617,20220620,1,202209,take_profit,-2.484367629315835,0.016682993411112686,680.0,3745.0,4,0,3065.0,-40.0,34.6065,21262.8,3030.3935,0.14252090505483755,full_is,open,0
20220624,20220627,20220720,20220721,-1,202209,take_profit,2.882890627375638,-0.1594374612685906,6650.0,4970.0,18,0,1680.0,-3925.0,31.240000000000002,19144.2,1648.76,0.08612321225227483,full_is,open,0
20220913,20220914,20220915,20220915,1,202209,expiry,-2.161458766587704,-5.39644091950448,2530.0,-800.0,1,0,-3330.0,-3860.0,32.992999999999995,19516.8,-3362.993,-0.17231272544679457,full_is,open,0
20220916,20220919,20220920,20220921,1,202301,take_profit,-2.1351772928403965,-0.4916421510473048,-1870.0,10.0,2,0,1880.0,0.0,32.268,19571.399999999998,1847.732,0.0944098020581052,full_is,open,0
20220927,20220928,20221021,20221024,1,202301,take_profit,-3.0950100146649007,-0.4962813908083634,-3595.0,-2410.0,13,0,1185.0,-1180.0,31.673500000000004,19337.399999999998,1153.3265,0.05964227352177646,full_is,open,0
20221109,20221110,20221125,20221128,-1,202301,take_profit,2.15873130950927,-0.056454599361654305,1320.0,-475.0,12,0,1795.0,-760.0,31.110500000000002,18427.8,1763.8895,0.09571894094791565,full_is,open,0
20221205,20221206,20221206,20221207,-1,202301,stop_loss,3.3258137760643125,3.3673655081199327,3675.0,4190.0,1,0,-515.0,-515.0,30.996500000000005,18684.6,-545.9965,-0.029221738758121663,full_is,open,0
20221207,20221208,20221223,20221226,-1,202301,take_profit,3.3926568243488697,0.027123226780323653,5025.0,2355.0,12,0,2670.0,0.0,30.654000000000003,18227.399999999998,2639.346,0.14480101385825736,full_is,open,0
20230109,20230110,20230116,20230116,1,202301,expiry,-2.193083385278527,-0.4177338014861222,-370.0,2045.0,4,0,2415.0,-105.0,31.499499999999998,18723.6,2383.5005,0.12729926403042152,full_is,open,0
20230213,20230214,20230223,20230224,-1,202305,take_profit,2.209148139070007,0.13803372870467903,3200.0,1520.0,8,0,1680.0,-735.0,31.786,18762.0,1648.214,0.08784852361155526,full_is,open,0
20230328,20230329,20230403,20230404,-1,202305,stop_loss,2.458237822255501,3.195302957914117,4390.0,5380.0,4,0,-990.0,-990.0,30.713,18348.6,-1020.713,-0.05562893081761006,full_is,open,0
20230404,20230406,20230419,20230420,-1,202305,take_profit,2.4864505368362924,0.4631716377580397,5460.0,4555.0,10,0,905.0,-1560.0,30.713500000000003,18429.6,874.2865,0.04743925532838478,full_is,open,0
20230427,20230428,20230517,20230517,-1,202305,expiry,2.487862835747447,1.227384502420454,7740.0,8225.0,10,0,-485.0,-5335.0,29.5565,17998.8,-514.5565,-0.028588378114096497,full_is,open,0
20230519,20230522,20230522,20230523,-1,202309,stop_loss,2.776559258403494,3.959720232155953,8820.0,9785.0,1,0,-965.0,-1160.0,27.450499999999998,16638.0,-992.4505,-0.05964962735905758,full_is,open,0
20230523,20230524,20230524,20230525,-1,202309,stop_loss,3.7913103436501445,3.268637438801158,10745.0,11020.0,1,0,-275.0,-280.0,26.9445,16095.0,-301.9445,-0.01876014290152221,full_is,open,0
20230525,20230526,20230627,20230628,-1,202309,take_profit,3.9123337205034914,-0.0060499974771656825,13285.0,11455.0,21,0,1830.0,-555.0,26.894,16023.0,1803.106,0.11253235973288397,full_is,open,0
20230711,20230712,20230721,20230724,1,202309,take_profit,-2.7530005698833073,-0.4238693662423345,8505.0,10210.0,8,0,1705.0,-510.0,28.7095,17185.8,1676.2905,0.09753927661208674,full_is,open,0
20230801,20230802,20230816,20230817,1,202309,take_profit,-2.2552721893928642,-0.4164234011515324,7325.0,8120.0,11,0,795.0,-660.0,29.5885,17908.2,765.4115,0.042740839392010364,full_is,open,0
20230830,20230831,20230907,20230908,1,202309,take_profit,-2.856081477218442,-0.4309313298748615,4130.0,5925.0,6,0,1795.0,0.0,31.2695,18744.0,1763.7305,0.0940957373026035,full_is,open,0
20231101,20231102,20231106,20231107,-1,202401,take_profit,2.184802575069591,0.47497220815906016,6535.0,5415.0,3,0,1120.0,-530.0,30.589000000000002,18147.6,1089.411,0.0600305825563711,full_is,open,0
20231130,20231201,20231201,20231204,1,202401,stop_loss,-3.652708123365909,-3.3031238255422797,2265.0,1945.0,1,0,-320.0,-335.0,30.409,18270.0,-350.409,-0.019179474548440066,full_is,open,0
